frame,action_idx,action_label,paddle_x,ball_x,ball_y,lives
0,,(start),0,191,112,5
1,2,RIGHT,0,191,128,5
2,1,FIRE,0,191,144,5
3,1,FIRE,0,191,160,5
4,0,NOOP,0,191,176,5
5,0,NOOP,0,191,192,5
6,2,RIGHT,0,191,208,5
7,0,NOOP,0,191,224,5
8,2,RIGHT,0,191,240,5
9,1,FIRE,0,191,0,5
10,2,RIGHT,0,191,16,5
11,2,RIGHT,0,191,32,5
12,3,LEFT,80,166,48,5
13,1,FIRE,84,151,64,5
14,1,FIRE,84,151,80,5
15,2,RIGHT,0,191,96,5
16,3,LEFT,84,160,112,5
17,0,NOOP,84,151,128,5
18,3,LEFT,178,68,144,5
19,3,LEFT,184,55,160,5
20,2,RIGHT,92,131,176,5
21,3,LEFT,184,62,192,5
22,2,RIGHT,92,131,208,5
23,1,FIRE,92,142,224,5
24,0,NOOP,92,142,240,5
25,0,NOOP,92,142,0,5
26,2,RIGHT,0,191,16,5
27,2,RIGHT,0,191,32,5
28,2,RIGHT,0,191,48,5
29,3,LEFT,84,160,64,5
30,3,LEFT,178,68,80,5
31,1,FIRE,178,57,96,5
32,3,LEFT,184,55,112,5
33,1,FIRE,184,55,128,5
34,3,LEFT,184,55,144,5
35,2,RIGHT,92,131,160,5
36,2,RIGHT,0,191,176,5
37,1,FIRE,0,191,192,5
38,1,FIRE,0,191,208,5
39,0,NOOP,0,191,224,5
40,0,NOOP,0,191,240,5
41,3,LEFT,86,160,0,5
42,3,LEFT,178,68,16,5
43,3,LEFT,184,55,32,5
44,1,FIRE,184,55,48,5
45,3,LEFT,184,55,64,5
46,1,FIRE,184,55,80,5
47,3,LEFT,184,55,96,5
48,2,RIGHT,92,131,112,5
49,2,RIGHT,0,191,128,5
50,0,NOOP,0,191,144,5
51,0,NOOP,0,191,160,5
52,1,FIRE,0,191,176,5
53,1,FIRE,0,191,192,5
54,2,RIGHT,0,191,208,5
55,3,LEFT,80,166,224,5
56,3,LEFT,172,74,240,5
57,2,RIGHT,80,145,0,5
58,1,FIRE,80,154,16,5
59,2,RIGHT,0,191,32,5
60,3,LEFT,84,160,48,5
61,2,RIGHT,0,191,64,5
62,1,FIRE,0,191,80,5
63,2,RIGHT,0,191,96,5
64,2,RIGHT,0,191,112,5
65,2,RIGHT,0,191,128,5
66,3,LEFT,84,160,144,5
67,3,LEFT,178,68,160,5
68,0,NOOP,178,57,176,5
69,0,NOOP,178,57,192,5
70,0,NOOP,178,57,208,5
71,0,NOOP,178,57,224,5
72,0,NOOP,178,57,240,5
73,0,NOOP,178,57,0,5
74,1,FIRE,178,57,16,5
75,1,FIRE,178,57,32,5
76,2,RIGHT,84,139,48,5
77,2,RIGHT,0,191,64,5
78,1,FIRE,0,191,80,5
79,2,RIGHT,0,191,96,5
80,3,LEFT,84,160,112,5
81,0,NOOP,84,151,128,5
82,0,NOOP,84,151,144,5
83,1,FIRE,84,151,160,5
84,3,LEFT,178,68,176,5
85,3,LEFT,184,55,192,5
86,1,FIRE,184,55,208,5
87,2,RIGHT,98,126,224,5
88,1,FIRE,98,136,240,5
89,1,FIRE,98,136,0,5
90,0,NOOP,98,136,16,5
91,1,FIRE,98,136,32,5
92,3,LEFT,184,62,48,5
93,1,FIRE,184,55,64,5
94,1,FIRE,184,55,80,5
95,1,FIRE,184,55,96,5
96,0,NOOP,184,55,112,5
97,0,NOOP,184,55,128,5
98,3,LEFT,184,55,144,5
99,1,FIRE,184,55,160,5
100,0,NOOP,184,55,176,5
101,0,NOOP,184,55,192,5
102,0,NOOP,184,55,208,5
103,2,RIGHT,92,131,224,5
104,3,LEFT,172,74,240,5
105,2,RIGHT,80,143,0,5
106,0,NOOP,74,160,16,5
107,2,RIGHT,0,191,32,5
108,3,LEFT,80,166,48,5
109,2,RIGHT,0,191,64,5
110,3,LEFT,84,160,80,5
111,2,RIGHT,0,191,96,5
112,3,LEFT,84,160,112,5
113,2,RIGHT,0,191,128,5
114,1,FIRE,0,191,144,5
115,3,LEFT,84,160,160,5
116,3,LEFT,178,68,176,5
117,2,RIGHT,84,139,192,5
118,0,NOOP,84,150,208,5
119,0,NOOP,84,150,224,5
120,0,NOOP,84,150,240,5
121,3,LEFT,172,74,0,5
122,3,LEFT,184,55,16,5
123,2,RIGHT,98,126,32,5
124,1,FIRE,98,136,48,5
125,1,FIRE,98,136,64,5
126,3,LEFT,184,56,80,5
127,1,FIRE,184,55,96,5
128,2,RIGHT,92,131,112,5
129,3,LEFT,184,62,128,5
130,1,FIRE,184,55,144,5
131,1,FIRE,184,55,160,5
132,2,RIGHT,98,126,176,5
133,2,RIGHT,0,191,192,5
134,0,NOOP,0,191,208,5
135,3,LEFT,98,148,224,5
136,3,LEFT,92,131,32,4
137,0,NOOP(refire),92,142,48,4
138,2,RIGHT,0,191,64,4
139,1,FIRE,0,191,80,4
140,3,LEFT,92,154,96,4
141,0,NOOP,92,143,112,4
142,0,NOOP,92,143,128,4
143,1,FIRE,92,143,144,4
144,1,FIRE,92,143,160,4
145,1,FIRE,92,143,176,4
146,3,LEFT,184,62,192,4
147,3,LEFT,184,55,208,4
148,1,FIRE,184,55,224,4
149,3,LEFT,184,55,240,4
150,2,RIGHT,92,131,0,4
151,2,RIGHT,0,191,16,4
152,2,RIGHT,0,191,32,4
153,1,FIRE,0,191,48,4
154,0,NOOP,0,191,64,4
155,1,FIRE,0,191,80,4
156,1,FIRE,0,191,96,4
157,3,LEFT,84,160,112,4
158,1,FIRE,84,151,128,4
159,3,LEFT,178,68,144,4
160,3,LEFT,184,55,160,4
161,1,FIRE,184,55,176,4
162,3,LEFT,184,55,192,4
163,2,RIGHT,92,131,208,4
164,2,RIGHT,0,191,224,4
165,3,LEFT,92,154,240,4
166,2,RIGHT,0,191,0,4
167,3,LEFT,92,154,16,4
168,2,RIGHT,12,191,32,4
169,0,NOOP,0,191,48,4
170,1,FIRE,0,191,64,4
171,3,LEFT,92,154,80,4
172,3,LEFT,184,62,96,4
173,0,NOOP,184,55,112,4
174,2,RIGHT,92,131,128,4
175,0,NOOP,92,142,144,4
176,1,FIRE,92,142,160,4
177,0,NOOP,92,142,176,4
178,0,NOOP,92,142,192,4
179,0,NOOP,92,142,208,4
180,1,FIRE,92,142,224,4
181,1,FIRE,92,142,240,4
182,3,LEFT,178,68,0,4
183,3,LEFT,184,55,16,4
184,2,RIGHT,92,131,32,4
185,3,LEFT,184,62,48,4
186,1,FIRE,184,55,64,4
187,2,RIGHT,92,131,80,4
188,3,LEFT,92,131,144,3
189,0,NOOP(refire),92,142,160,3
190,2,RIGHT,0,191,176,3
191,3,LEFT,98,148,192,3
192,1,FIRE,98,137,208,3
193,0,NOOP,98,137,224,3
194,3,LEFT,184,62,240,3
195,1,FIRE,184,55,0,3
196,1,FIRE,184,55,16,3
197,1,FIRE,184,55,32,3
198,2,RIGHT,92,131,48,3
199,0,NOOP,92,142,64,3
200,1,FIRE,92,142,80,3
201,1,FIRE,92,142,96,3
202,1,FIRE,92,142,112,3
203,0,NOOP,92,142,128,3
204,2,RIGHT,0,191,144,3
205,0,NOOP,0,191,160,3
206,1,FIRE,0,191,176,3
207,1,FIRE,0,191,192,3
208,0,NOOP,0,191,208,3
209,1,FIRE,0,191,224,3
210,0,NOOP,0,191,240,3
211,0,NOOP,0,191,0,3
212,3,LEFT,92,154,16,3
213,0,NOOP,92,143,32,3
214,1,FIRE,92,143,48,3
215,1,FIRE,92,143,64,3
216,2,RIGHT,0,191,80,3
217,3,LEFT,92,154,96,3
218,0,NOOP,98,137,112,3
219,0,NOOP,98,137,128,3
220,3,LEFT,184,56,144,3
221,1,FIRE,184,55,160,3
222,3,LEFT,184,55,176,3
223,1,FIRE,184,55,192,3
224,2,RIGHT,98,126,208,3
225,3,LEFT,178,68,224,3
226,1,FIRE,184,55,240,3
227,2,RIGHT,92,131,0,3
228,1,FIRE,92,142,16,3
229,0,NOOP,92,142,32,3
230,3,LEFT,184,62,48,3
231,1,FIRE,184,55,64,3
232,3,LEFT,184,55,80,3
233,1,FIRE,184,55,96,3
234,2,RIGHT,92,131,112,3
235,1,FIRE,92,142,128,3
236,1,FIRE,92,142,144,3
237,3,LEFT,184,62,160,3
238,2,RIGHT,92,131,176,3
239,1,FIRE,92,142,192,3
240,3,LEFT,184,62,208,3
241,0,NOOP,184,55,224,3
242,2,RIGHT,92,131,240,3
243,3,LEFT,184,62,0,3
244,0,NOOP,184,55,16,3
245,1,FIRE,184,55,32,3
246,2,RIGHT,92,131,48,3
247,2,RIGHT,0,191,64,3
248,0,NOOP,0,191,80,3
249,0,NOOP,0,191,96,3
250,2,RIGHT,0,191,112,3
251,3,LEFT,0,191,176,2
252,0,NOOP(refire),0,191,192,2
253,3,LEFT,90,155,208,2
254,3,LEFT,182,62,224,2
255,3,LEFT,184,55,240,2
256,3,LEFT,108,115,48,1
257,0,NOOP(refire),104,130,64,1
258,3,LEFT,184,56,80,1
259,3,LEFT,184,55,96,1
260,3,LEFT,184,55,112,1
261,3,LEFT,184,55,128,1
262,3,LEFT,184,55,144,1
263,2,RIGHT,92,131,160,1
264,2,RIGHT,0,191,176,1
265,2,RIGHT,0,191,192,1
266,3,LEFT,80,166,208,1
267,3,LEFT,172,74,224,1
268,0,NOOP,184,55,240,1
269,2,RIGHT,92,131,0,1
270,1,FIRE,86,148,16,1
271,1,FIRE,86,148,32,1
272,1,FIRE,86,148,48,1
273,1,FIRE,86,148,64,1
274,0,NOOP,86,148,80,1
275,3,LEFT,178,68,96,1
276,2,RIGHT,86,137,112,1
277,0,NOOP,86,148,128,1
278,3,LEFT,172,74,144,1
279,2,RIGHT,92,131,160,1
280,2,RIGHT,0,191,176,1
281,1,FIRE,0,191,192,1
282,2,RIGHT,0,191,208,1
283,3,LEFT,84,160,224,1
284,2,RIGHT,0,191,240,1
285,3,LEFT,0,191,128,0
