frame,action_idx,action_label,paddle_x,ball_x,ball_y,lives
0,,(start),0,191,96,5
1,3,LEFT,84,160,112,5
2,3,LEFT,90,133,176,4
3,0,NOOP(refire),90,144,192,4
4,3,LEFT,182,62,208,4
5,0,NOOP,182,55,224,4
6,1,FIRE,182,55,240,4
7,1,FIRE,182,55,0,4
8,0,NOOP,182,55,16,4
9,2,RIGHT,90,133,32,4
10,2,RIGHT,0,191,48,4
11,2,RIGHT,0,191,64,4
12,3,LEFT,84,160,80,4
13,1,FIRE,96,139,96,4
14,1,FIRE,96,139,112,4
15,3,LEFT,184,57,128,4
16,3,LEFT,184,55,144,4
17,0,NOOP,184,55,160,4
18,1,FIRE,184,55,176,4
19,3,LEFT,184,55,192,4
20,0,NOOP,184,55,208,4
21,1,FIRE,184,55,224,4
22,2,RIGHT,92,131,240,4
23,2,RIGHT,0,191,0,4
24,3,LEFT,92,154,16,4
25,2,RIGHT,34,189,32,4
26,3,LEFT,126,120,48,4
27,2,RIGHT,34,189,64,4
28,0,NOOP,34,191,80,4
29,1,FIRE,34,191,96,4
30,3,LEFT,126,120,112,4
31,3,LEFT,184,55,128,4
32,0,NOOP,184,55,144,4
33,2,RIGHT,92,131,160,4
34,1,FIRE,92,142,176,4
35,1,FIRE,92,142,192,4
36,0,NOOP,92,142,208,4
37,0,NOOP,92,142,224,4
38,2,RIGHT,0,191,240,4
39,1,FIRE,0,191,0,4
40,3,LEFT,92,154,16,4
41,0,NOOP,92,143,32,4
42,3,LEFT,178,68,48,4
43,1,FIRE,178,57,64,4
44,1,FIRE,178,57,80,4
45,3,LEFT,184,55,96,4
46,1,FIRE,184,55,112,4
47,1,FIRE,184,55,128,4
48,0,NOOP,184,55,144,4
49,2,RIGHT,98,126,160,4
50,3,LEFT,184,56,176,4
51,3,LEFT,104,121,240,3
52,0,NOOP(refire),98,136,0,3
53,2,RIGHT,0,191,16,3
54,1,FIRE,0,191,32,3
55,3,LEFT,98,148,48,3
