frame,action_idx,action_label,paddle_x,ball_x,ball_y,lives
0,,(start),0,191,172,5
1,2,RIGHT,0,191,188,5
2,1,FIRE,0,191,204,5
3,1,FIRE,0,191,220,5
4,0,NOOP,0,191,236,5
5,0,NOOP,0,191,252,5
6,2,RIGHT,0,191,12,5
7,0,NOOP,0,191,28,5
8,2,RIGHT,0,191,44,5
9,1,FIRE,0,191,60,5
10,2,RIGHT,0,191,76,5
11,2,RIGHT,0,191,92,5
12,3,LEFT,84,160,108,5
13,1,FIRE,84,151,124,5
14,1,FIRE,84,151,140,5
15,2,RIGHT,0,191,156,5
16,3,LEFT,84,160,172,5
17,0,NOOP,84,151,188,5
18,3,LEFT,172,74,204,5
19,3,LEFT,184,55,220,5
20,1,FIRE,184,55,236,5
21,3,LEFT,184,55,252,5
22,3,LEFT,184,55,12,5
23,0,NOOP,184,55,28,5
24,0,NOOP,184,55,44,5
25,1,FIRE,184,55,60,5
26,2,RIGHT,92,131,76,5
27,2,RIGHT,0,191,92,5
28,2,RIGHT,0,191,108,5
29,3,LEFT,84,160,124,5
30,3,LEFT,178,68,140,5
31,1,FIRE,178,57,156,5
32,3,LEFT,184,55,172,5
33,1,FIRE,184,55,188,5
34,3,LEFT,184,55,204,5
35,2,RIGHT,98,126,220,5
36,2,RIGHT,0,191,236,5
37,1,FIRE,0,191,252,5
38,1,FIRE,0,191,12,5
39,0,NOOP,0,191,28,5
40,0,NOOP,0,191,44,5
41,3,LEFT,92,154,60,5
42,3,LEFT,184,62,76,5
43,1,FIRE,184,55,92,5
44,3,LEFT,184,55,108,5
45,3,LEFT,184,55,124,5
46,1,FIRE,184,55,140,5
47,3,LEFT,184,55,156,5
48,2,RIGHT,92,131,172,5
49,2,RIGHT,0,191,188,5
50,0,NOOP,0,191,204,5
51,0,NOOP,0,191,220,5
52,1,FIRE,0,191,236,5
53,1,FIRE,0,191,252,5
54,2,RIGHT,0,191,12,5
55,3,LEFT,84,160,28,5
56,2,RIGHT,0,191,44,5
57,1,FIRE,0,191,60,5
58,1,FIRE,0,191,76,5
59,1,FIRE,0,191,92,5
60,0,NOOP,0,191,108,5
61,1,FIRE,0,191,124,5
62,1,FIRE,0,191,140,5
63,2,RIGHT,0,191,156,5
64,2,RIGHT,0,191,172,5
65,2,RIGHT,0,191,188,5
66,3,LEFT,80,166,204,5
67,3,LEFT,172,74,220,5
68,3,LEFT,184,55,236,5
69,1,FIRE,184,55,252,5
70,2,RIGHT,92,131,12,5
71,1,FIRE,92,142,28,5
72,0,NOOP,92,142,44,5
73,0,NOOP,92,142,60,5
74,3,LEFT,184,62,76,5
75,0,NOOP,184,55,92,5
76,0,NOOP,184,55,108,5
77,1,FIRE,184,55,124,5
78,1,FIRE,184,55,140,5
79,2,RIGHT,92,131,156,5
80,1,FIRE,92,142,172,5
81,0,NOOP,92,142,188,5
82,3,LEFT,184,62,204,5
83,3,LEFT,184,55,220,5
84,1,FIRE,184,55,236,5
85,0,NOOP,184,55,252,5
86,1,FIRE,184,55,12,5
87,0,NOOP,184,55,28,5
88,2,RIGHT,92,131,44,5
89,2,RIGHT,0,191,60,5
90,1,FIRE,0,191,76,5
91,3,LEFT,86,160,92,5
92,3,LEFT,178,68,108,5
93,2,RIGHT,104,121,124,5
94,0,NOOP,104,130,140,5
95,1,FIRE,104,130,156,5
96,0,NOOP,104,130,172,5
97,1,FIRE,104,130,188,5
98,1,FIRE,104,130,204,5
99,1,FIRE,104,130,220,5
100,1,FIRE,104,130,236,5
101,3,LEFT,184,55,252,5
102,2,RIGHT,92,131,12,5
103,3,LEFT,184,62,28,5
104,3,LEFT,184,55,44,5
105,0,NOOP,184,55,60,5
106,2,RIGHT,92,131,76,5
107,1,FIRE,92,142,92,5
108,1,FIRE,92,142,108,5
109,0,NOOP,92,142,124,5
110,1,FIRE,92,142,140,5
111,1,FIRE,92,142,156,5
112,2,RIGHT,0,191,172,5
113,2,RIGHT,0,191,188,5
114,2,RIGHT,0,191,204,5
115,2,RIGHT,0,191,220,5
116,3,LEFT,46,191,236,5
117,3,LEFT,136,109,252,5
118,3,LEFT,92,131,60,4
119,0,NOOP(refire),92,142,76,4
120,3,LEFT,184,62,92,4
121,3,LEFT,184,55,108,4
122,3,LEFT,184,55,124,4
123,0,NOOP,184,55,140,4
124,2,RIGHT,92,131,156,4
125,2,RIGHT,0,191,172,4
126,2,RIGHT,0,191,188,4
127,2,RIGHT,0,191,204,4
128,3,LEFT,84,160,220,4
129,1,FIRE,84,151,236,4
130,1,FIRE,84,151,252,4
131,0,NOOP,84,151,12,4
132,1,FIRE,84,151,28,4
133,1,FIRE,84,151,44,4
134,1,FIRE,84,151,60,4
135,3,LEFT,172,74,76,4
136,1,FIRE,172,63,92,4
137,2,RIGHT,80,145,108,4
138,2,RIGHT,0,191,124,4
139,2,RIGHT,0,191,140,4
140,3,LEFT,80,166,156,4
141,1,FIRE,80,155,172,4
142,3,LEFT,172,74,188,4
143,1,FIRE,172,63,204,4
144,1,FIRE,172,63,220,4
145,0,NOOP,172,63,236,4
146,1,FIRE,172,63,252,4
147,0,NOOP,172,63,12,4
148,2,RIGHT,84,139,28,4
149,2,RIGHT,0,191,44,4
150,2,RIGHT,0,191,60,4
151,3,LEFT,84,160,76,4
152,0,NOOP,90,145,92,4
153,0,NOOP,90,145,108,4
154,0,NOOP,90,145,124,4
155,0,NOOP,90,145,140,4
156,3,LEFT,182,62,156,4
157,2,RIGHT,90,133,172,4
158,1,FIRE,84,150,188,4
159,3,LEFT,178,68,204,4
160,2,RIGHT,96,127,220,4
161,0,NOOP,96,138,236,4
162,2,RIGHT,0,191,252,4
163,0,NOOP,0,191,12,4
164,3,LEFT,96,150,28,4
165,0,NOOP,96,139,44,4
166,0,NOOP,96,139,60,4
167,1,FIRE,96,139,76,4
168,1,FIRE,96,139,92,4
169,1,FIRE,96,139,108,4
170,3,LEFT,184,57,124,4
171,0,NOOP,184,55,140,4
172,2,RIGHT,98,126,156,4
173,3,LEFT,92,131,220,3
174,0,NOOP(refire),92,142,236,3
175,2,RIGHT,0,191,252,3
176,3,LEFT,92,154,12,3
177,0,NOOP,98,137,28,3
178,1,FIRE,98,137,44,3
179,0,NOOP,98,137,60,3
180,1,FIRE,98,137,76,3
181,0,NOOP,98,137,92,3
182,2,RIGHT,0,191,108,3
183,0,NOOP,0,191,124,3
184,3,LEFT,98,148,140,3
185,3,LEFT,184,56,156,3
186,3,LEFT,184,55,172,3
187,2,RIGHT,92,131,188,3
188,2,RIGHT,0,191,204,3
189,3,LEFT,92,154,220,3
190,0,NOOP,92,143,236,3
191,1,FIRE,92,143,252,3
192,0,NOOP,92,143,12,3
193,0,NOOP,92,143,28,3
194,1,FIRE,92,143,44,3
195,0,NOOP,92,143,60,3
196,1,FIRE,92,143,76,3
197,1,FIRE,92,143,92,3
198,2,RIGHT,0,191,108,3
199,2,RIGHT,0,191,124,3
200,2,RIGHT,0,191,140,3
201,3,LEFT,80,166,156,3
202,3,LEFT,172,74,172,3
203,1,FIRE,172,63,188,3
204,2,RIGHT,80,145,204,3
205,0,NOOP,80,154,220,3
206,0,NOOP,80,154,236,3
207,0,NOOP,80,154,252,3
208,1,FIRE,80,154,12,3
209,1,FIRE,80,154,28,3
210,1,FIRE,80,154,44,3
211,0,NOOP,80,154,60,3
212,3,LEFT,172,74,76,3
213,3,LEFT,184,55,92,3
214,2,RIGHT,92,131,108,3
215,0,NOOP,92,142,124,3
216,1,FIRE,92,142,140,3
217,0,NOOP,92,142,156,3
218,1,FIRE,92,142,172,3
219,0,NOOP,92,142,188,3
220,3,LEFT,184,62,204,3
221,2,RIGHT,0,191,12,2
222,0,NOOP(refire),0,191,28,2
223,3,LEFT,92,154,44,2
224,3,LEFT,184,62,60,2
225,0,NOOP,184,55,76,2
