frame,action_idx,action_label,paddle_x,ball_x,ball_y,lives
0,,(start),0,191,164,5
1,3,LEFT,80,166,180,5
2,3,LEFT,84,139,244,4
3,0,NOOP(refire),84,150,4,4
4,1,FIRE,84,150,20,4
5,3,LEFT,178,68,36,4
6,2,RIGHT,84,139,52,4
7,1,FIRE,84,150,68,4
8,3,LEFT,178,68,84,4
9,3,LEFT,184,55,100,4
10,0,NOOP,184,55,116,4
11,2,RIGHT,92,131,132,4
12,0,NOOP,92,142,148,4
13,2,RIGHT,0,191,164,4
14,0,NOOP,0,191,180,4
15,0,NOOP,0,191,196,4
16,3,LEFT,92,154,212,4
17,3,LEFT,184,62,228,4
18,1,FIRE,184,55,244,4
19,0,NOOP,184,55,4,4
20,3,LEFT,184,55,20,4
21,3,LEFT,184,55,36,4
22,1,FIRE,184,55,52,4
23,0,NOOP,184,55,68,4
24,1,FIRE,184,55,84,4
25,0,NOOP,184,55,100,4
26,0,NOOP,184,55,116,4
27,0,NOOP,184,55,132,4
28,2,RIGHT,98,126,148,4
29,0,NOOP,98,136,164,4
30,0,NOOP,98,136,180,4
31,3,LEFT,184,56,196,4
32,3,LEFT,184,55,212,4
33,1,FIRE,184,55,228,4
34,2,RIGHT,92,131,244,4
35,3,LEFT,184,62,4,4
36,0,NOOP,184,55,20,4
37,1,FIRE,184,55,36,4
38,1,FIRE,184,55,52,4
39,1,FIRE,184,55,68,4
40,2,RIGHT,98,126,84,4
41,0,NOOP,98,136,100,4
42,0,NOOP,98,136,116,4
43,3,LEFT,184,62,132,4
44,3,LEFT,184,55,148,4
45,3,LEFT,184,55,164,4
46,2,RIGHT,92,131,180,4
47,3,LEFT,184,62,196,4
48,1,FIRE,184,55,212,4
49,3,LEFT,184,55,228,4
50,1,FIRE,184,55,244,4
51,2,RIGHT,92,131,4,4
52,3,LEFT,184,62,20,4
53,3,LEFT,92,131,84,3
54,0,NOOP(refire),86,148,100,3
55,3,LEFT,178,68,116,3
56,3,LEFT,184,55,132,3
57,1,FIRE,184,55,148,3
58,3,LEFT,184,55,164,3
59,0,NOOP,184,55,180,3
60,3,LEFT,184,55,196,3
61,3,LEFT,184,55,212,3
62,1,FIRE,184,55,228,3
63,2,RIGHT,98,126,244,3
64,3,LEFT,184,56,4,3
65,0,NOOP,184,55,20,3
66,3,LEFT,184,55,36,3
67,1,FIRE,184,55,52,3
68,0,NOOP,184,55,68,3
69,3,LEFT,184,55,84,3
70,0,NOOP,184,55,100,3
71,2,RIGHT,92,131,116,3
72,2,RIGHT,0,191,132,3
73,2,RIGHT,0,191,148,3
74,3,LEFT,84,160,164,3
75,0,NOOP,96,139,180,3
76,1,FIRE,96,139,196,3
77,0,NOOP,96,139,212,3
78,3,LEFT,184,57,228,3
79,3,LEFT,184,55,244,3
80,1,FIRE,184,55,4,3
81,2,RIGHT,92,131,20,3
82,0,NOOP,92,142,36,3
83,3,LEFT,184,62,52,3
84,0,NOOP,184,55,68,3
85,2,RIGHT,92,131,84,3
86,1,FIRE,92,142,100,3
87,1,FIRE,92,142,116,3
88,0,NOOP,92,142,132,3
89,1,FIRE,92,142,148,3
90,0,NOOP,92,142,164,3
91,3,LEFT,178,68,180,3
92,2,RIGHT,86,137,196,3
93,0,NOOP,86,148,212,3
94,0,NOOP,86,148,228,3
95,2,RIGHT,0,191,244,3
96,3,LEFT,92,154,4,3
97,0,NOOP,92,143,20,3
98,2,RIGHT,0,191,36,3
99,1,FIRE,0,191,52,3
100,1,FIRE,0,191,68,3
101,1,FIRE,0,191,84,3
102,3,LEFT,92,154,100,3
103,3,LEFT,184,62,116,3
104,1,FIRE,184,55,132,3
105,3,LEFT,92,131,196,2
106,0,NOOP(refire),92,142,212,2
107,3,LEFT,178,68,228,2
108,3,LEFT,184,55,244,2
109,1,FIRE,184,55,4,2
110,3,LEFT,184,55,20,2
111,0,NOOP,184,55,36,2
112,1,FIRE,184,55,52,2
113,1,FIRE,184,55,68,2
114,0,NOOP,184,55,84,2
115,2,RIGHT,92,131,100,2
116,2,RIGHT,0,191,116,2
117,2,RIGHT,0,191,132,2
118,3,LEFT,84,160,148,2
119,3,LEFT,178,68,164,2
120,0,NOOP,178,57,180,2
121,0,NOOP,178,57,196,2
122,1,FIRE,178,57,212,2
123,2,RIGHT,96,127,228,2
124,0,NOOP,96,138,244,2
125,3,LEFT,184,57,4,2
126,3,LEFT,184,55,20,2
127,3,LEFT,184,55,36,2
128,3,LEFT,184,55,52,2
129,1,FIRE,184,55,68,2
130,3,LEFT,184,55,84,2
131,0,NOOP,184,55,100,2
132,1,FIRE,184,55,116,2
133,3,LEFT,184,55,132,2
134,0,NOOP,184,55,148,2
135,0,NOOP,184,55,164,2
136,3,LEFT,184,55,180,2
137,2,RIGHT,92,131,196,2
138,3,LEFT,184,62,212,2
139,0,NOOP,184,55,228,2
140,2,RIGHT,98,126,244,2
141,1,FIRE,98,136,4,2
142,0,NOOP,98,136,20,2
143,1,FIRE,98,136,36,2
144,0,NOOP,98,136,52,2
145,3,LEFT,184,56,68,2
146,2,RIGHT,92,131,84,2
147,2,RIGHT,0,191,100,2
148,2,RIGHT,0,191,116,2
149,2,RIGHT,0,191,132,2
150,3,LEFT,80,166,148,2
151,3,LEFT,172,74,164,2
152,2,RIGHT,90,133,180,2
153,3,LEFT,98,126,244,1
154,0,NOOP(refire),92,142,4,1
155,3,LEFT,184,62,20,1
156,3,LEFT,184,55,36,1
157,3,LEFT,184,55,52,1
158,1,FIRE,184,55,68,1
159,2,RIGHT,92,131,84,1
160,2,RIGHT,0,191,100,1
161,2,RIGHT,0,191,116,1
162,2,RIGHT,0,191,132,1
163,3,LEFT,84,160,148,1
164,1,FIRE,90,145,164,1
165,0,NOOP,90,145,180,1
166,1,FIRE,90,145,196,1
167,3,LEFT,182,62,212,1
168,1,FIRE,184,55,228,1
169,3,LEFT,184,55,244,1
170,3,LEFT,184,55,4,1
171,1,FIRE,184,55,20,1
172,1,FIRE,184,55,36,1
173,2,RIGHT,92,131,52,1
174,2,RIGHT,0,191,68,1
175,3,LEFT,92,154,84,1
176,1,FIRE,98,137,100,1
177,1,FIRE,98,137,116,1
178,2,RIGHT,0,191,132,1
