frame,action_idx,action_label,paddle_x,ball_x,ball_y,lives
0,,(start),0,191,100,5
1,3,LEFT,84,160,116,5
2,3,LEFT,90,133,180,4
3,0,NOOP(refire),90,144,196,4
4,2,RIGHT,0,191,212,4
5,3,LEFT,90,155,228,4
6,0,NOOP,90,145,244,4
7,0,NOOP,90,145,4,4
8,0,NOOP,90,145,20,4
9,0,NOOP,90,145,36,4
10,3,LEFT,182,62,52,4
11,0,NOOP,182,55,68,4
12,2,RIGHT,90,133,84,4
13,2,RIGHT,0,191,100,4
14,1,FIRE,0,191,116,4
15,2,RIGHT,0,191,132,4
16,0,NOOP,0,191,148,4
17,1,FIRE,0,191,164,4
18,1,FIRE,0,191,180,4
19,0,NOOP,0,191,196,4
20,3,LEFT,84,160,212,4
21,3,LEFT,178,68,228,4
22,0,NOOP,178,57,244,4
23,0,NOOP,178,57,4,4
24,3,LEFT,184,55,20,4
25,3,LEFT,184,55,36,4
26,3,LEFT,184,55,52,4
27,0,NOOP,184,55,68,4
28,2,RIGHT,98,126,84,4
29,0,NOOP,98,136,100,4
30,0,NOOP,98,136,116,4
31,2,RIGHT,12,191,132,4
32,2,RIGHT,0,191,148,4
33,2,RIGHT,0,191,164,4
34,3,LEFT,84,160,180,4
35,3,LEFT,178,68,196,4
36,1,FIRE,178,57,212,4
37,3,LEFT,184,55,228,4
38,0,NOOP,184,55,244,4
39,1,FIRE,184,55,4,4
40,2,RIGHT,92,131,20,4
41,2,RIGHT,0,191,36,4
42,0,NOOP,0,191,52,4
43,3,LEFT,92,154,68,4
44,3,LEFT,184,62,84,4
45,3,LEFT,184,55,100,4
46,0,NOOP,184,55,116,4
47,3,LEFT,184,55,132,4
48,3,LEFT,184,55,148,4
49,3,LEFT,184,55,164,4
50,3,LEFT,184,55,180,4
51,1,FIRE,184,55,196,4
52,3,LEFT,184,55,212,4
53,2,RIGHT,92,131,228,4
54,2,RIGHT,0,191,244,4
55,2,RIGHT,0,191,4,4
56,2,RIGHT,0,191,20,4
57,2,RIGHT,0,191,36,4
58,1,FIRE,0,191,52,4
59,2,RIGHT,0,191,68,4
60,3,LEFT,84,160,84,4
61,2,RIGHT,0,191,100,4
62,3,LEFT,84,160,116,4
63,1,FIRE,90,145,132,4
64,1,FIRE,90,145,148,4
65,2,RIGHT,0,191,164,4
66,2,RIGHT,0,191,180,4
67,3,LEFT,84,160,196,4
68,0,NOOP,84,151,212,4
69,2,RIGHT,0,191,228,4
70,2,RIGHT,0,191,244,4
71,3,LEFT,84,160,4,4
72,3,LEFT,178,68,20,4
73,3,LEFT,184,55,36,4
74,0,NOOP,184,55,52,4
75,1,FIRE,184,55,68,4
76,1,FIRE,184,55,84,4
77,0,NOOP,184,55,100,4
78,3,LEFT,184,55,116,4
79,3,LEFT,184,55,132,4
80,1,FIRE,184,55,148,4
81,1,FIRE,184,55,164,4
82,0,NOOP,184,55,180,4
83,1,FIRE,184,55,196,4
84,2,RIGHT,104,121,212,4
85,0,NOOP,104,130,228,4
86,2,RIGHT,12,191,244,4
87,3,LEFT,92,154,4,4
88,1,FIRE,92,143,20,4
89,1,FIRE,92,143,36,4
90,3,LEFT,184,62,52,4
91,1,FIRE,184,55,68,4
92,2,RIGHT,92,131,84,4
93,3,LEFT,184,62,100,4
94,3,LEFT,184,55,116,4
95,3,LEFT,184,55,132,4
96,3,LEFT,184,55,148,4
97,2,RIGHT,98,126,164,4
98,0,NOOP,92,142,180,4
99,1,FIRE,92,142,196,4
100,1,FIRE,92,142,212,4
101,3,LEFT,184,62,228,4
102,1,FIRE,184,55,244,4
103,3,LEFT,184,55,4,4
104,1,FIRE,184,55,20,4
105,1,FIRE,184,55,36,4
106,2,RIGHT,92,131,52,4
107,2,RIGHT,0,191,68,4
108,2,RIGHT,0,191,84,4
109,3,LEFT,84,160,100,4
110,1,FIRE,90,145,116,4
111,0,NOOP,90,145,132,4
112,2,RIGHT,0,191,148,4
113,0,NOOP,0,191,164,4
114,3,LEFT,90,155,180,4
115,1,FIRE,90,145,196,4
116,3,LEFT,84,139,4,3
117,0,NOOP(refire),84,150,20,3
118,3,LEFT,178,68,36,3
119,3,LEFT,184,55,52,3
120,1,FIRE,184,55,68,3
121,3,LEFT,184,55,84,3
122,3,LEFT,184,55,100,3
123,3,LEFT,184,55,116,3
124,2,RIGHT,108,115,132,3
125,1,FIRE,108,126,148,3
126,0,NOOP,108,126,164,3
127,0,NOOP,108,126,180,3
128,0,NOOP,108,126,196,3
129,3,LEFT,184,55,212,3
130,3,LEFT,184,55,228,3
131,2,RIGHT,92,131,244,3
132,0,NOOP,92,142,4,3
133,1,FIRE,92,142,20,3
134,3,LEFT,184,62,36,3
135,2,RIGHT,98,126,52,3
136,2,RIGHT,0,191,68,3
137,2,RIGHT,0,191,84,3
138,3,LEFT,84,160,100,3
139,1,FIRE,84,151,116,3
140,3,LEFT,178,68,132,3
141,2,RIGHT,84,139,148,3
142,3,LEFT,178,68,164,3
143,2,RIGHT,84,139,180,3
144,1,FIRE,84,150,196,3
145,3,LEFT,178,68,212,3
146,3,LEFT,184,55,228,3
147,1,FIRE,184,55,244,3
148,1,FIRE,184,55,4,3
149,1,FIRE,184,55,20,3
150,2,RIGHT,92,131,36,3
151,1,FIRE,80,154,52,3
152,1,FIRE,80,154,68,3
153,2,RIGHT,0,191,84,3
154,3,LEFT,0,191,148,2
155,0,NOOP(refire),0,191,164,2
156,3,LEFT,84,160,180,2
157,3,LEFT,178,68,196,2
158,3,LEFT,184,55,212,2
159,3,LEFT,92,131,20,1
160,0,NOOP(refire),92,142,36,1
161,2,RIGHT,0,191,52,1
162,1,FIRE,0,191,68,1
163,3,LEFT,98,148,84,1
164,0,NOOP,98,137,100,1
165,0,NOOP,98,137,116,1
166,3,LEFT,184,56,132,1
167,2,RIGHT,92,131,148,1
168,0,NOOP,92,142,164,1
169,0,NOOP,92,142,180,1
170,3,LEFT,184,62,196,1
171,3,LEFT,184,55,212,1
172,0,NOOP,184,55,228,1
173,2,RIGHT,92,131,244,1
174,2,RIGHT,0,191,4,1
175,3,LEFT,92,154,20,1
176,2,RIGHT,0,191,36,1
177,0,NOOP,0,191,52,1
178,3,LEFT,92,154,68,1
179,1,FIRE,92,143,84,1
180,3,LEFT,184,62,100,1
181,0,NOOP,184,55,116,1
182,1,FIRE,184,55,132,1
183,1,FIRE,184,55,148,1
184,1,FIRE,184,55,164,1
185,2,RIGHT,104,121,180,1
186,0,NOOP,98,136,196,1
187,2,RIGHT,0,191,212,1
188,0,NOOP,0,191,228,1
189,1,FIRE,0,191,244,1
190,2,RIGHT,0,191,4,1
191,2,RIGHT,0,191,20,1
192,1,FIRE,0,191,36,1
193,0,NOOP,0,191,52,1
194,0,NOOP,0,191,68,1
195,3,LEFT,84,160,84,1
196,3,LEFT,178,68,100,1
197,2,RIGHT,84,139,116,1
198,3,LEFT,0,191,36,0
