frame,action_idx,action_label,paddle_x,ball_x,ball_y,lives
0,,(start),0,191,156,5
1,3,LEFT,84,160,172,5
2,3,LEFT,84,139,236,4
3,0,NOOP(refire),84,150,252,4
4,3,LEFT,178,68,12,4
5,1,FIRE,178,57,28,4
6,3,LEFT,184,55,44,4
7,3,LEFT,184,55,60,4
8,0,NOOP,184,55,76,4
9,1,FIRE,184,55,92,4
10,3,LEFT,184,55,108,4
11,0,NOOP,184,55,124,4
12,0,NOOP,184,55,140,4
13,3,LEFT,184,55,156,4
14,1,FIRE,184,55,172,4
15,1,FIRE,184,55,188,4
16,0,NOOP,184,55,204,4
17,3,LEFT,184,55,220,4
18,3,LEFT,184,55,236,4
19,1,FIRE,184,55,252,4
20,1,FIRE,184,55,12,4
21,1,FIRE,184,55,28,4
22,3,LEFT,184,55,44,4
23,0,NOOP,184,55,60,4
24,3,LEFT,184,55,76,4
25,1,FIRE,184,55,92,4
26,1,FIRE,184,55,108,4
27,0,NOOP,184,55,124,4
28,3,LEFT,184,55,140,4
29,0,NOOP,184,55,156,4
30,3,LEFT,184,55,172,4
31,2,RIGHT,92,131,188,4
32,3,LEFT,172,74,204,4
33,1,FIRE,172,63,220,4
34,1,FIRE,172,63,236,4
35,3,LEFT,184,55,252,4
36,2,RIGHT,92,131,12,4
37,0,NOOP,92,142,28,4
38,0,NOOP,92,142,44,4
39,3,LEFT,184,62,60,4
40,0,NOOP,184,55,76,4
41,1,FIRE,184,55,92,4
42,1,FIRE,184,55,108,4
43,1,FIRE,184,55,124,4
44,2,RIGHT,108,115,140,4
45,2,RIGHT,18,191,156,4
46,0,NOOP,18,191,172,4
47,3,LEFT,104,142,188,4
48,0,NOOP,104,131,204,4
49,3,LEFT,184,55,220,4
50,2,RIGHT,92,131,236,4
51,0,NOOP,92,142,252,4
52,0,NOOP,92,142,12,4
53,3,LEFT,184,62,28,4
54,3,LEFT,184,55,44,4
55,3,LEFT,184,55,60,4
56,1,FIRE,184,55,76,4
57,1,FIRE,184,55,92,4
58,2,RIGHT,98,126,108,4
59,1,FIRE,98,136,124,4
60,0,NOOP,98,136,140,4
61,1,FIRE,98,136,156,4
62,1,FIRE,98,136,172,4
63,1,FIRE,98,136,188,4
64,1,FIRE,98,136,204,4
65,2,RIGHT,0,191,220,4
66,1,FIRE,0,191,236,4
67,1,FIRE,0,191,252,4
68,2,RIGHT,0,191,12,4
69,2,RIGHT,0,191,28,4
70,3,LEFT,84,160,44,4
71,0,NOOP,84,151,60,4
72,2,RIGHT,0,191,76,4
73,2,RIGHT,0,191,92,4
74,3,LEFT,84,160,108,4
75,0,NOOP,84,151,124,4
76,0,NOOP,84,151,140,4
77,2,RIGHT,0,191,156,4
78,0,NOOP,0,191,172,4
79,0,NOOP,0,191,188,4
80,1,FIRE,0,191,204,4
81,3,LEFT,84,160,220,4
82,1,FIRE,84,151,236,4
83,1,FIRE,84,151,252,4
84,3,LEFT,178,68,12,4
85,3,LEFT,184,55,28,4
86,2,RIGHT,92,131,44,4
87,1,FIRE,92,142,60,4
88,1,FIRE,92,142,76,4
89,0,NOOP,92,142,92,4
90,1,FIRE,92,142,108,4
91,1,FIRE,92,142,124,4
92,1,FIRE,92,142,140,4
93,0,NOOP,92,142,156,4
94,0,NOOP,92,142,172,4
95,1,FIRE,92,142,188,4
