frame,action_idx,action_label,paddle_x,ball_x,ball_y,lives
0,,(start),0,191,184,5
1,3,LEFT,84,160,200,5
2,3,LEFT,84,139,8,4
3,0,NOOP(refire),84,150,24,4
4,3,LEFT,172,74,40,4
5,3,LEFT,184,55,56,4
6,1,FIRE,184,55,72,4
7,3,LEFT,184,55,88,4
8,1,FIRE,184,55,104,4
9,2,RIGHT,92,131,120,4
10,2,RIGHT,0,191,136,4
11,2,RIGHT,0,191,152,4
12,3,LEFT,84,160,168,4
13,1,FIRE,84,151,184,4
14,1,FIRE,84,151,200,4
15,1,FIRE,84,151,216,4
16,1,FIRE,84,151,232,4
17,1,FIRE,84,151,248,4
18,3,LEFT,178,68,8,4
19,3,LEFT,184,55,24,4
20,3,LEFT,184,55,40,4
21,1,FIRE,184,55,56,4
22,2,RIGHT,92,131,72,4
23,2,RIGHT,0,191,88,4
24,3,LEFT,92,154,104,4
25,1,FIRE,92,143,120,4
26,3,LEFT,184,62,136,4
27,2,RIGHT,92,131,152,4
28,0,NOOP,92,142,168,4
29,0,NOOP,92,142,184,4
30,0,NOOP,92,142,200,4
31,3,LEFT,184,62,216,4
32,3,LEFT,184,55,232,4
33,3,LEFT,184,55,248,4
34,1,FIRE,184,55,8,4
35,0,NOOP,184,55,24,4
36,0,NOOP,184,55,40,4
37,3,LEFT,184,55,56,4
38,2,RIGHT,92,131,72,4
39,1,FIRE,92,142,88,4
40,2,RIGHT,0,191,104,4
41,2,RIGHT,0,191,120,4
42,2,RIGHT,0,191,136,4
43,3,LEFT,84,160,152,4
44,1,FIRE,84,151,168,4
45,0,NOOP,84,151,184,4
46,0,NOOP,84,151,200,4
47,0,NOOP,84,151,216,4
48,2,RIGHT,0,191,232,4
49,2,RIGHT,0,191,248,4
50,2,RIGHT,0,191,8,4
51,2,RIGHT,0,191,24,4
52,2,RIGHT,0,191,40,4
53,0,NOOP,0,191,56,4
54,3,LEFT,80,166,72,4
55,3,LEFT,172,74,88,4
56,3,LEFT,184,55,104,4
57,2,RIGHT,98,126,120,4
58,1,FIRE,92,142,136,4
59,0,NOOP,92,142,152,4
60,3,LEFT,178,68,168,4
61,0,NOOP,184,55,184,4
62,1,FIRE,184,55,200,4
63,3,LEFT,184,55,216,4
64,0,NOOP,184,55,232,4
65,1,FIRE,184,55,248,4
66,3,LEFT,184,55,8,4
67,2,RIGHT,92,131,24,4
68,3,LEFT,184,62,40,4
69,3,LEFT,184,55,56,4
70,3,LEFT,184,55,72,4
71,1,FIRE,184,55,88,4
72,1,FIRE,184,55,104,4
73,0,NOOP,184,55,120,4
74,0,NOOP,184,55,136,4
75,1,FIRE,184,55,152,4
76,3,LEFT,184,55,168,4
77,0,NOOP,184,55,184,4
78,3,LEFT,184,55,200,4
79,1,FIRE,184,55,216,4
80,1,FIRE,184,55,232,4
81,2,RIGHT,92,131,248,4
82,1,FIRE,92,142,8,4
83,0,NOOP,92,142,24,4
84,0,NOOP,92,142,40,4
85,1,FIRE,92,142,56,4
86,0,NOOP,92,142,72,4
87,1,FIRE,92,142,88,4
88,1,FIRE,92,142,104,4
89,0,NOOP,92,142,120,4
90,0,NOOP,92,142,136,4
91,0,NOOP,92,142,152,4
92,0,NOOP,92,142,168,4
93,1,FIRE,92,142,184,4
94,1,FIRE,92,142,200,4
95,1,FIRE,92,142,216,4
96,2,RIGHT,0,191,232,4
97,1,FIRE,0,191,248,4
98,0,NOOP,0,191,8,4
99,1,FIRE,0,191,24,4
100,1,FIRE,0,191,40,4
101,3,LEFT,92,154,56,4
102,3,LEFT,184,62,72,4
103,3,LEFT,184,55,88,4
104,0,NOOP,184,55,104,4
105,1,FIRE,184,55,120,4
106,2,RIGHT,92,131,136,4
107,2,RIGHT,0,191,152,4
108,3,LEFT,92,154,168,4
109,1,FIRE,98,137,184,4
110,1,FIRE,98,137,200,4
111,0,NOOP,98,137,216,4
112,3,LEFT,184,62,232,4
113,3,LEFT,184,55,248,4
114,2,RIGHT,92,131,8,4
115,1,FIRE,92,142,24,4
116,0,NOOP,92,142,40,4
117,3,LEFT,184,62,56,4
118,3,LEFT,184,55,72,4
119,0,NOOP,184,55,88,4
120,1,FIRE,184,55,104,4
121,0,NOOP,184,55,120,4
122,0,NOOP,184,55,136,4
123,1,FIRE,184,55,152,4
124,1,FIRE,184,55,168,4
125,3,LEFT,184,55,184,4
126,1,FIRE,184,55,200,4
127,2,RIGHT,92,131,216,4
128,1,FIRE,92,142,232,4
129,1,FIRE,92,142,248,4
130,0,NOOP,92,142,8,4
131,1,FIRE,92,142,24,4
132,3,LEFT,184,62,40,4
133,3,LEFT,184,55,56,4
134,0,NOOP,184,55,72,4
135,0,NOOP,184,55,88,4
136,0,NOOP,184,55,104,4
137,0,NOOP,184,55,120,4
138,3,LEFT,184,55,136,4
139,1,FIRE,184,55,152,4
140,2,RIGHT,92,131,168,4
141,3,LEFT,184,62,184,4
142,1,FIRE,184,55,200,4
143,3,LEFT,184,55,216,4
144,3,LEFT,184,55,232,4
145,2,RIGHT,92,131,248,4
146,2,RIGHT,0,191,8,4
147,0,NOOP,0,191,24,4
148,3,LEFT,92,154,40,4
149,1,FIRE,104,131,56,4
150,3,LEFT,184,55,72,4
151,1,FIRE,184,55,88,4
152,0,NOOP,184,55,104,4
153,2,RIGHT,92,131,120,4
154,1,FIRE,80,154,136,4
155,3,LEFT,172,74,152,4
156,3,LEFT,184,55,168,4
157,0,NOOP,184,55,184,4
158,1,FIRE,184,55,200,4
159,0,NOOP,184,55,216,4
160,1,FIRE,184,55,232,4
161,2,RIGHT,92,131,248,4
162,0,NOOP,86,148,8,4
163,0,NOOP,86,148,24,4
164,3,LEFT,172,74,40,4
165,3,LEFT,184,55,56,4
166,2,RIGHT,92,131,72,4
167,3,LEFT,160,85,88,4
168,1,FIRE,160,75,104,4
169,3,LEFT,184,55,120,4
170,0,NOOP,184,55,136,4
171,0,NOOP,184,55,152,4
172,0,NOOP,184,55,168,4
173,0,NOOP,184,55,184,4
174,0,NOOP,184,55,200,4
175,3,LEFT,184,55,216,4
176,3,LEFT,184,55,232,4
177,1,FIRE,184,55,248,4
178,0,NOOP,184,55,8,4
179,2,RIGHT,98,126,24,4
180,0,NOOP,98,136,40,4
181,0,NOOP,98,136,56,4
182,2,RIGHT,0,191,72,4
183,2,RIGHT,0,191,88,4
184,2,RIGHT,0,191,104,4
185,3,LEFT,84,160,120,4
186,1,FIRE,84,151,136,4
187,3,LEFT,178,68,152,4
188,1,FIRE,184,55,168,4
189,1,FIRE,184,55,184,4
190,2,RIGHT,92,131,200,4
191,1,FIRE,92,142,216,4
192,1,FIRE,92,142,232,4
193,1,FIRE,92,142,248,4
194,3,LEFT,184,62,8,4
195,2,RIGHT,98,126,24,4
196,0,NOOP,98,136,40,4
197,0,NOOP,98,136,56,4
198,3,LEFT,184,56,72,4
199,1,FIRE,184,55,88,4
200,1,FIRE,184,55,104,4
201,3,LEFT,184,55,120,4
202,0,NOOP,184,55,136,4
203,0,NOOP,184,55,152,4
204,2,RIGHT,92,131,168,4
205,3,LEFT,92,131,232,3
206,0,NOOP(refire),92,142,248,3
207,2,RIGHT,0,191,8,3
208,0,NOOP,0,191,24,3
209,3,LEFT,84,160,40,3
210,0,NOOP,84,151,56,3
211,0,NOOP,84,151,72,3
212,0,NOOP,84,151,88,3
213,3,LEFT,172,74,104,3
214,2,RIGHT,80,145,120,3
215,0,NOOP,80,154,136,3
216,0,NOOP,80,154,152,3
217,0,NOOP,80,154,168,3
218,0,NOOP,80,154,184,3
219,2,RIGHT,0,191,200,3
220,3,LEFT,84,160,216,3
221,2,RIGHT,0,191,232,3
222,0,NOOP,0,191,248,3
223,0,NOOP,0,191,8,3
224,3,LEFT,90,155,24,3
225,3,LEFT,182,62,40,3
226,0,NOOP,184,55,56,3
227,0,NOOP,184,55,72,3
228,0,NOOP,184,55,88,3
229,2,RIGHT,92,131,104,3
230,2,RIGHT,0,191,120,3
231,2,RIGHT,0,191,136,3
232,3,LEFT,84,160,152,3
233,2,RIGHT,0,191,168,3
234,0,NOOP,0,191,184,3
235,0,NOOP,0,191,200,3
236,3,LEFT,84,160,216,3
237,0,NOOP,90,145,232,3
238,2,RIGHT,0,191,248,3
239,1,FIRE,0,191,8,3
240,0,NOOP,0,191,24,3
241,2,RIGHT,0,191,40,3
242,1,FIRE,0,191,56,3
243,3,LEFT,84,160,72,3
244,1,FIRE,84,151,88,3
245,0,NOOP,84,151,104,3
246,1,FIRE,84,151,120,3
247,1,FIRE,84,151,136,3
248,1,FIRE,84,151,152,3
249,1,FIRE,84,151,168,3
250,3,LEFT,178,68,184,3
251,3,LEFT,184,55,200,3
252,1,FIRE,184,55,216,3
253,2,RIGHT,92,131,232,3
254,1,FIRE,92,142,248,3
255,1,FIRE,92,142,8,3
256,2,RIGHT,0,191,24,3
257,3,LEFT,92,154,40,3
258,2,RIGHT,0,191,56,3
259,3,LEFT,80,166,72,3
260,3,LEFT,172,74,88,3
261,3,LEFT,184,55,104,3
262,2,RIGHT,92,131,120,3
263,1,FIRE,92,142,136,3
264,1,FIRE,92,142,152,3
265,2,RIGHT,0,191,168,3
266,0,NOOP,0,191,184,3
267,3,LEFT,92,154,200,3
268,0,NOOP,98,137,216,3
269,3,LEFT,184,56,232,3
270,3,LEFT,92,131,40,2
271,0,NOOP(refire),92,142,56,2
272,2,RIGHT,0,191,72,2
273,3,LEFT,92,154,88,2
274,0,NOOP,92,143,104,2
275,3,LEFT,184,62,120,2
276,0,NOOP,184,55,136,2
277,1,FIRE,184,55,152,2
278,2,RIGHT,98,126,168,2
279,0,NOOP,92,142,184,2
280,0,NOOP,92,142,200,2
281,1,FIRE,92,142,216,2
282,0,NOOP,92,142,232,2
283,0,NOOP,92,142,248,2
284,1,FIRE,92,142,8,2
285,0,NOOP,92,142,24,2
286,2,RIGHT,0,191,40,2
287,0,NOOP,0,191,56,2
288,0,NOOP,0,191,72,2
289,1,FIRE,0,191,88,2
290,0,NOOP,0,191,104,2
291,0,NOOP,0,191,120,2
292,0,NOOP,0,191,136,2
293,3,LEFT,80,166,152,2
294,1,FIRE,80,155,168,2
295,0,NOOP,80,155,184,2
296,0,NOOP,80,155,200,2
297,0,NOOP,80,155,216,2
298,2,RIGHT,0,191,232,2
299,2,RIGHT,0,191,248,2
300,3,LEFT,84,160,8,2
301,2,RIGHT,0,191,24,2
302,1,FIRE,0,191,40,2
303,3,LEFT,96,150,56,2
304,0,NOOP,96,139,72,2
