frame,action_idx,action_label,paddle_x,ball_x,ball_y,lives
0,,(start),0,191,176,5
1,2,RIGHT,0,191,192,5
2,1,FIRE,0,191,208,5
3,1,FIRE,0,191,224,5
4,0,NOOP,0,191,240,5
5,0,NOOP,0,191,0,5
6,2,RIGHT,0,191,16,5
7,0,NOOP,0,191,32,5
8,2,RIGHT,0,191,48,5
9,1,FIRE,0,191,64,5
10,2,RIGHT,0,191,80,5
11,2,RIGHT,0,191,96,5
12,3,LEFT,84,160,112,5
13,1,FIRE,84,151,128,5
14,1,FIRE,84,151,144,5
15,2,RIGHT,0,191,160,5
16,3,LEFT,84,160,176,5
17,0,NOOP,84,151,192,5
18,3,LEFT,178,68,208,5
19,3,LEFT,184,55,224,5
20,2,RIGHT,98,126,240,5
21,3,LEFT,178,68,0,5
22,0,NOOP,178,57,16,5
23,3,LEFT,184,55,32,5
24,0,NOOP,184,55,48,5
25,1,FIRE,184,55,64,5
26,2,RIGHT,98,126,80,5
27,2,RIGHT,0,191,96,5
28,2,RIGHT,0,191,112,5
29,3,LEFT,84,160,128,5
30,3,LEFT,178,68,144,5
31,1,FIRE,178,57,160,5
32,3,LEFT,184,55,176,5
33,1,FIRE,184,55,192,5
34,3,LEFT,184,55,208,5
35,2,RIGHT,92,131,224,5
36,2,RIGHT,0,191,240,5
37,1,FIRE,0,191,0,5
38,1,FIRE,0,191,16,5
39,0,NOOP,0,191,32,5
40,0,NOOP,0,191,48,5
41,3,LEFT,92,154,64,5
42,3,LEFT,184,62,80,5
43,1,FIRE,184,55,96,5
44,3,LEFT,184,55,112,5
45,3,LEFT,184,55,128,5
46,1,FIRE,184,55,144,5
47,3,LEFT,184,55,160,5
48,2,RIGHT,92,131,176,5
49,2,RIGHT,0,191,192,5
50,0,NOOP,0,191,208,5
51,0,NOOP,0,191,224,5
52,1,FIRE,0,191,240,5
53,1,FIRE,0,191,0,5
54,2,RIGHT,0,191,16,5
55,3,LEFT,84,160,32,5
56,2,RIGHT,0,191,48,5
57,1,FIRE,0,191,64,5
58,1,FIRE,0,191,80,5
59,1,FIRE,0,191,96,5
60,0,NOOP,0,191,112,5
61,1,FIRE,0,191,128,5
62,1,FIRE,0,191,144,5
63,2,RIGHT,0,191,160,5
64,2,RIGHT,0,191,176,5
65,2,RIGHT,0,191,192,5
66,3,LEFT,80,166,208,5
67,3,LEFT,172,74,224,5
68,3,LEFT,184,55,240,5
69,1,FIRE,184,55,0,5
70,2,RIGHT,98,126,16,5
71,1,FIRE,98,136,32,5
72,1,FIRE,98,136,48,5
73,0,NOOP,98,136,64,5
74,3,LEFT,184,56,80,5
75,1,FIRE,184,55,96,5
76,1,FIRE,184,55,112,5
77,1,FIRE,184,55,128,5
78,1,FIRE,184,55,144,5
79,2,RIGHT,98,126,160,5
80,0,NOOP,98,136,176,5
81,0,NOOP,98,136,192,5
82,3,LEFT,184,56,208,5
83,3,LEFT,184,55,224,5
84,3,LEFT,184,55,240,5
85,0,NOOP,184,55,0,5
86,1,FIRE,184,55,16,5
87,0,NOOP,184,55,32,5
88,2,RIGHT,92,131,48,5
89,2,RIGHT,0,191,64,5
90,2,RIGHT,0,191,80,5
91,3,LEFT,74,172,96,5
92,0,NOOP,74,161,112,5
93,3,LEFT,68,155,176,4
94,0,NOOP(refire),68,166,192,4
95,3,LEFT,148,98,208,4
96,3,LEFT,184,55,224,4
97,3,LEFT,184,55,240,4
98,3,LEFT,98,126,48,3
99,0,NOOP(refire),98,136,64,3
100,3,LEFT,184,56,80,3
101,3,LEFT,184,55,96,3
102,3,LEFT,184,55,112,3
103,3,LEFT,184,55,128,3
104,3,LEFT,184,55,144,3
105,2,RIGHT,92,131,160,3
106,2,RIGHT,0,191,176,3
107,2,RIGHT,0,191,192,3
108,3,LEFT,84,160,208,3
109,2,RIGHT,0,191,224,3
110,2,RIGHT,0,191,240,3
111,2,RIGHT,0,191,0,3
112,1,FIRE,0,191,16,3
113,1,FIRE,0,191,32,3
114,3,LEFT,84,160,48,3
115,3,LEFT,178,68,64,3
116,1,FIRE,178,57,80,3
117,1,FIRE,178,57,96,3
118,3,LEFT,184,55,112,3
119,1,FIRE,184,55,128,3
120,3,LEFT,184,55,144,3
121,0,NOOP,184,55,160,3
122,3,LEFT,184,55,176,3
123,3,LEFT,184,55,192,3
124,2,RIGHT,92,131,208,3
125,0,NOOP,92,142,224,3
126,3,LEFT,184,62,240,3
127,3,LEFT,184,55,0,3
128,3,LEFT,184,55,16,3
129,2,RIGHT,92,131,32,3
130,1,FIRE,92,142,48,3
131,0,NOOP,92,142,64,3
132,1,FIRE,92,142,80,3
133,1,FIRE,92,142,96,3
134,1,FIRE,92,142,112,3
135,2,RIGHT,0,191,128,3
136,2,RIGHT,0,191,144,3
137,0,NOOP,0,191,160,3
138,2,RIGHT,0,191,176,3
139,3,LEFT,84,160,192,3
140,1,FIRE,84,151,208,3
141,3,LEFT,178,68,224,3
142,1,FIRE,182,55,240,3
143,0,NOOP,182,55,0,3
144,0,NOOP,182,55,16,3
145,1,FIRE,182,55,32,3
146,2,RIGHT,90,133,48,3
147,3,LEFT,172,74,64,3
148,3,LEFT,92,131,128,2
149,0,NOOP(refire),92,142,144,2
150,3,LEFT,178,68,160,2
151,1,FIRE,184,55,176,2
152,1,FIRE,184,55,192,2
153,0,NOOP,184,55,208,2
154,3,LEFT,184,55,224,2
155,3,LEFT,184,55,240,2
156,0,NOOP,184,55,0,2
157,1,FIRE,184,55,16,2
158,1,FIRE,184,55,32,2
159,0,NOOP,184,55,48,2
160,3,LEFT,184,55,64,2
161,0,NOOP,184,55,80,2
162,0,NOOP,184,55,96,2
163,2,RIGHT,92,131,112,2
164,1,FIRE,92,142,128,2
165,1,FIRE,92,142,144,2
166,0,NOOP,92,142,160,2
167,2,RIGHT,0,191,176,2
168,1,FIRE,0,191,192,2
169,1,FIRE,0,191,208,2
170,2,RIGHT,0,191,224,2
171,0,NOOP,0,191,240,2
172,1,FIRE,0,191,0,2
173,0,NOOP,0,191,16,2
174,0,NOOP,0,191,32,2
175,3,LEFT,84,160,48,2
176,0,NOOP,84,151,64,2
177,3,LEFT,178,68,80,2
178,0,NOOP,178,57,96,2
179,3,LEFT,184,55,112,2
