frame,action_idx,action_label,paddle_x,ball_x,ball_y,lives
0,,(start),0,191,96,5
1,3,LEFT,84,160,112,5
2,3,LEFT,84,139,176,4
3,0,NOOP(refire),84,150,192,4
4,3,LEFT,172,74,208,4
5,3,LEFT,184,55,224,4
6,1,FIRE,184,55,240,4
7,3,LEFT,184,55,0,4
8,1,FIRE,184,55,16,4
9,2,RIGHT,92,131,32,4
10,2,RIGHT,0,191,48,4
11,2,RIGHT,0,191,64,4
12,3,LEFT,80,166,80,4
13,0,NOOP,96,139,96,4
14,1,FIRE,96,139,112,4
15,0,NOOP,96,139,128,4
16,1,FIRE,96,139,144,4
17,1,FIRE,96,139,160,4
18,1,FIRE,96,139,176,4
19,1,FIRE,96,139,192,4
20,3,LEFT,184,57,208,4
21,3,LEFT,184,55,224,4
22,1,FIRE,98,126,32,3
23,0,NOOP(refire),98,136,48,3
24,3,LEFT,184,56,64,3
25,3,LEFT,92,131,128,2
26,0,NOOP(refire),92,142,144,2
27,3,LEFT,184,62,160,2
28,0,NOOP,184,55,176,2
29,1,FIRE,184,55,192,2
30,1,FIRE,184,55,208,2
31,2,RIGHT,92,131,224,2
32,1,FIRE,92,142,240,2
33,2,RIGHT,0,191,0,2
34,2,RIGHT,0,191,16,2
35,3,LEFT,84,160,32,2
36,0,NOOP,84,151,48,2
37,1,FIRE,84,151,64,2
38,1,FIRE,84,151,80,2
39,3,LEFT,178,68,96,2
40,0,NOOP,178,57,112,2
41,0,NOOP,178,57,128,2
42,3,LEFT,184,55,144,2
43,1,FIRE,184,55,160,2
44,0,NOOP,184,55,176,2
45,2,RIGHT,92,131,192,2
46,2,RIGHT,0,191,208,2
47,3,LEFT,80,166,224,2
48,3,LEFT,172,74,240,2
49,0,NOOP,172,63,0,2
50,0,NOOP,172,63,16,2
51,0,NOOP,172,63,32,2
52,0,NOOP,172,63,48,2
53,3,LEFT,184,55,64,2
54,3,LEFT,184,55,80,2
55,1,FIRE,184,55,96,2
56,2,RIGHT,92,131,112,2
57,2,RIGHT,0,191,128,2
58,2,RIGHT,0,191,144,2
59,3,LEFT,84,160,160,2
60,2,RIGHT,0,191,176,2
61,1,FIRE,0,191,192,2
62,0,NOOP,0,191,208,2
63,3,LEFT,62,183,224,2
64,3,LEFT,154,92,240,2
65,3,LEFT,184,55,0,2
66,2,RIGHT,92,131,16,2
67,3,LEFT,92,131,80,1
68,0,NOOP(refire),92,142,96,1
69,3,LEFT,178,68,112,1
70,1,FIRE,184,55,128,1
71,3,LEFT,184,55,144,1
72,0,NOOP,184,55,160,1
73,0,NOOP,184,55,176,1
74,3,LEFT,184,55,192,1
75,3,LEFT,184,55,208,1
76,1,FIRE,184,55,224,1
77,1,FIRE,184,55,240,1
78,3,LEFT,184,55,0,1
79,0,NOOP,184,55,16,1
80,1,FIRE,184,55,32,1
81,1,FIRE,184,55,48,1
82,3,LEFT,184,55,64,1
83,3,LEFT,184,55,80,1
84,1,FIRE,184,55,96,1
85,0,NOOP,184,55,112,1
86,1,FIRE,184,55,128,1
87,3,LEFT,184,55,144,1
88,2,RIGHT,104,121,160,1
89,3,LEFT,184,62,176,1
90,0,NOOP,184,55,192,1
91,0,NOOP,184,55,208,1
92,0,NOOP,184,55,224,1
93,3,LEFT,184,55,240,1
94,0,NOOP,184,55,0,1
95,3,LEFT,184,55,16,1
96,3,LEFT,184,55,32,1
97,1,FIRE,184,55,48,1
98,0,NOOP,184,55,64,1
99,3,LEFT,184,55,80,1
100,1,FIRE,184,55,96,1
101,0,NOOP,184,55,112,1
102,2,RIGHT,92,131,128,1
103,1,FIRE,86,148,144,1
104,0,NOOP,86,148,160,1
105,3,LEFT,178,68,176,1
106,2,RIGHT,86,137,192,1
107,0,NOOP,86,148,208,1
108,1,FIRE,86,148,224,1
109,2,RIGHT,0,191,240,1
110,3,LEFT,92,154,0,1
111,1,FIRE,92,143,16,1
112,2,RIGHT,0,191,32,1
113,1,FIRE,0,191,48,1
114,2,RIGHT,0,191,64,1
115,3,LEFT,84,160,80,1
116,1,FIRE,84,151,96,1
117,3,LEFT,178,68,112,1
118,0,NOOP,178,57,128,1
119,3,LEFT,0,191,72,0
