frame,action_idx,action_label,paddle_x,ball_x,ball_y,lives
0,,(start),0,191,100,5
1,3,LEFT,94,152,116,5
2,3,LEFT,184,60,132,5
3,0,NOOP,184,55,148,5
4,1,FIRE,184,55,164,5
5,0,NOOP,184,55,180,5
6,2,RIGHT,92,131,196,5
7,2,RIGHT,0,191,212,5
8,2,RIGHT,0,191,228,5
9,2,RIGHT,0,191,244,5
10,3,LEFT,84,160,4,5
11,2,RIGHT,0,191,20,5
12,3,LEFT,84,160,36,5
13,2,RIGHT,0,191,52,5
14,0,NOOP,0,191,68,5
15,1,FIRE,0,191,84,5
16,3,LEFT,84,160,100,5
17,3,LEFT,178,68,116,5
18,1,FIRE,182,55,132,5
19,2,RIGHT,90,133,148,5
20,3,LEFT,182,62,164,5
21,3,LEFT,184,55,180,5
22,0,NOOP,184,55,196,5
23,1,FIRE,184,55,212,5
24,3,LEFT,184,55,228,5
25,3,LEFT,184,55,244,5
26,0,NOOP,184,55,4,5
27,3,LEFT,184,55,20,5
28,1,FIRE,184,55,36,5
29,3,LEFT,184,55,52,5
30,0,NOOP,184,55,68,5
31,0,NOOP,184,55,84,5
32,3,LEFT,184,55,100,5
33,3,LEFT,184,55,116,5
34,3,LEFT,184,55,132,5
35,3,LEFT,184,55,148,5
36,2,RIGHT,114,109,164,5
37,3,LEFT,184,55,180,5
38,3,LEFT,184,55,196,5
39,3,LEFT,184,55,212,5
40,1,FIRE,184,55,228,5
41,3,LEFT,184,55,244,5
42,2,RIGHT,92,131,4,5
43,3,LEFT,184,62,20,5
44,1,FIRE,184,55,36,5
45,3,LEFT,184,55,52,5
46,1,FIRE,184,55,68,5
47,2,RIGHT,92,131,84,5
48,1,FIRE,92,142,100,5
49,2,RIGHT,0,191,116,5
50,1,FIRE,0,191,132,5
51,3,LEFT,80,166,148,5
52,3,LEFT,172,74,164,5
53,3,LEFT,184,55,180,5
54,1,FIRE,184,55,196,5
55,1,FIRE,184,55,212,5
56,2,RIGHT,92,131,228,5
57,0,NOOP,92,142,244,5
58,0,NOOP,92,142,4,5
59,1,FIRE,92,142,20,5
60,3,LEFT,178,68,36,5
61,1,FIRE,178,57,52,5
62,2,RIGHT,92,131,68,5
63,0,NOOP,92,142,84,5
64,0,NOOP,92,142,100,5
65,1,FIRE,92,142,116,5
66,1,FIRE,92,142,132,5
67,1,FIRE,92,142,148,5
68,0,NOOP,92,142,164,5
69,0,NOOP,92,142,180,5
70,1,FIRE,92,142,196,5
71,1,FIRE,92,142,212,5
72,1,FIRE,92,142,228,5
73,0,NOOP,92,142,244,5
74,0,NOOP,92,142,4,5
75,2,RIGHT,0,191,20,5
76,2,RIGHT,0,191,36,5
77,2,RIGHT,0,191,52,5
78,3,LEFT,84,160,68,5
79,0,NOOP,90,145,84,5
80,3,LEFT,182,62,100,5
81,0,NOOP,182,55,116,5
82,1,FIRE,182,55,132,5
83,1,FIRE,182,55,148,5
84,1,FIRE,182,55,164,5
85,2,RIGHT,90,133,180,5
86,1,FIRE,90,144,196,5
87,0,NOOP,90,144,212,5
88,0,NOOP,90,144,228,5
89,0,NOOP,90,144,244,5
90,3,LEFT,182,62,4,5
91,3,LEFT,184,55,20,5
92,1,FIRE,184,55,36,5
93,1,FIRE,184,55,52,5
94,0,NOOP,184,55,68,5
95,3,LEFT,184,55,84,5
96,1,FIRE,184,55,100,5
97,0,NOOP,184,55,116,5
98,2,RIGHT,92,131,132,5
99,0,NOOP,92,142,148,5
100,0,NOOP,92,142,164,5
101,0,NOOP,92,142,180,5
102,0,NOOP,92,142,196,5
103,3,LEFT,184,62,212,5
104,0,NOOP,184,55,228,5
105,0,NOOP,184,55,244,5
106,3,LEFT,184,55,4,5
107,1,FIRE,184,55,20,5
108,2,RIGHT,92,131,36,5
109,2,RIGHT,0,191,52,5
110,1,FIRE,0,191,68,5
111,2,RIGHT,0,191,84,5
112,3,LEFT,84,160,100,5
113,3,LEFT,178,68,116,5
114,3,LEFT,184,55,132,5
115,2,RIGHT,98,126,148,5
116,0,NOOP,92,142,164,5
117,0,NOOP,92,142,180,5
118,1,FIRE,92,142,196,5
