frame,action_idx,action_label,paddle_x,ball_x,ball_y,lives
0,,(start),0,191,152,5
1,3,LEFT,84,160,168,5
2,3,LEFT,90,133,232,4
3,0,NOOP(refire),90,144,248,4
4,3,LEFT,182,62,8,4
5,0,NOOP,182,55,24,4
6,1,FIRE,182,55,40,4
7,1,FIRE,182,55,56,4
8,0,NOOP,182,55,72,4
9,2,RIGHT,96,127,88,4
10,2,RIGHT,0,191,104,4
11,2,RIGHT,0,191,120,4
12,3,LEFT,84,160,136,4
13,1,FIRE,84,151,152,4
14,1,FIRE,84,151,168,4
15,1,FIRE,84,151,184,4
16,3,LEFT,178,68,200,4
17,0,NOOP,178,57,216,4
18,1,FIRE,178,57,232,4
19,3,LEFT,184,55,248,4
20,3,LEFT,184,55,8,4
21,0,NOOP,184,55,24,4
22,2,RIGHT,98,126,40,4
23,2,RIGHT,0,191,56,4
24,3,LEFT,86,160,72,4
25,1,FIRE,86,149,88,4
26,2,RIGHT,0,191,104,4
27,0,NOOP,0,191,120,4
28,3,LEFT,86,160,136,4
29,0,NOOP,86,149,152,4
30,3,LEFT,166,80,168,4
31,3,LEFT,184,55,184,4
32,1,FIRE,184,55,200,4
33,0,NOOP,184,55,216,4
34,2,RIGHT,92,131,232,4
35,2,RIGHT,0,191,248,4
36,3,LEFT,92,154,8,4
37,2,RIGHT,0,191,24,4
38,1,FIRE,0,191,40,4
39,1,FIRE,0,191,56,4
40,3,LEFT,92,154,72,4
41,3,LEFT,184,62,88,4
42,3,LEFT,184,55,104,4
43,2,RIGHT,92,131,120,4
44,2,RIGHT,0,191,136,4
45,2,RIGHT,0,191,152,4
46,2,RIGHT,0,191,168,4
47,3,LEFT,84,160,184,4
48,1,FIRE,84,151,200,4
49,1,FIRE,84,151,216,4
50,0,NOOP,84,151,232,4
51,0,NOOP,84,151,248,4
52,1,FIRE,84,151,8,4
53,3,LEFT,178,68,24,4
54,3,LEFT,184,55,40,4
55,2,RIGHT,92,131,56,4
56,1,FIRE,86,148,72,4
57,3,LEFT,178,68,88,4
58,1,FIRE,184,55,104,4
59,2,RIGHT,92,131,120,4
60,1,FIRE,92,142,136,4
61,0,NOOP,92,142,152,4
62,3,LEFT,184,62,168,4
63,1,FIRE,184,55,184,4
64,0,NOOP,184,55,200,4
65,1,FIRE,184,55,216,4
66,0,NOOP,184,55,232,4
67,2,RIGHT,92,131,248,4
68,1,FIRE,92,142,8,4
69,1,FIRE,92,142,24,4
70,2,RIGHT,0,191,40,4
71,0,NOOP,0,191,56,4
72,3,LEFT,86,160,72,4
73,3,LEFT,178,68,88,4
74,3,LEFT,184,55,104,4
75,0,NOOP,184,55,120,4
76,1,FIRE,184,55,136,4
77,1,FIRE,184,55,152,4
78,1,FIRE,184,55,168,4
79,3,LEFT,184,55,184,4
80,1,FIRE,184,55,200,4
81,0,NOOP,184,55,216,4
82,1,FIRE,184,55,232,4
83,3,LEFT,184,55,248,4
84,0,NOOP,184,55,8,4
85,2,RIGHT,92,131,24,4
86,0,NOOP,86,148,40,4
87,1,FIRE,86,148,56,4
88,1,FIRE,86,148,72,4
89,3,LEFT,178,68,88,4
90,0,NOOP,178,57,104,4
91,0,NOOP,178,57,120,4
92,0,NOOP,178,57,136,4
93,1,FIRE,178,57,152,4
94,2,RIGHT,86,137,168,4
95,1,FIRE,86,148,184,4
96,2,RIGHT,0,191,200,4
97,0,NOOP,0,191,216,4
98,2,RIGHT,0,191,232,4
99,3,LEFT,84,160,248,4
100,1,FIRE,84,151,8,4
101,0,NOOP,84,151,24,4
102,0,NOOP,84,151,40,4
103,0,NOOP,84,151,56,4
104,1,FIRE,84,151,72,4
105,0,NOOP,84,151,88,4
106,0,NOOP,84,151,104,4
107,0,NOOP,84,151,120,4
108,3,LEFT,160,86,136,4
109,2,RIGHT,68,155,152,4
110,0,NOOP,68,166,168,4
111,3,LEFT,160,86,184,4
112,3,LEFT,184,55,200,4
113,1,FIRE,184,55,216,4
114,2,RIGHT,92,131,232,4
115,1,FIRE,92,142,248,4
116,3,LEFT,104,121,56,3
117,0,NOOP(refire),104,130,72,3
118,3,LEFT,184,62,88,3
119,1,FIRE,184,55,104,3
120,1,FIRE,184,55,120,3
121,0,NOOP,184,55,136,3
122,1,FIRE,184,55,152,3
123,2,RIGHT,92,131,168,3
124,1,FIRE,92,142,184,3
125,0,NOOP,92,142,200,3
126,1,FIRE,92,142,216,3
127,2,RIGHT,0,191,232,3
128,0,NOOP,0,191,248,3
129,2,RIGHT,0,191,8,3
130,0,NOOP,0,191,24,3
131,1,FIRE,0,191,40,3
132,2,RIGHT,0,191,56,3
133,2,RIGHT,0,191,72,3
134,3,LEFT,80,166,88,3
135,1,FIRE,84,151,104,3
136,3,LEFT,178,68,120,3
137,1,FIRE,178,57,136,3
138,2,RIGHT,90,133,152,3
139,2,RIGHT,0,191,168,3
140,1,FIRE,0,191,184,3
141,1,FIRE,0,191,200,3
142,2,RIGHT,0,191,216,3
143,2,RIGHT,0,191,232,3
144,2,RIGHT,0,191,248,3
145,1,FIRE,0,191,8,3
146,3,LEFT,84,160,24,3
147,0,NOOP,84,151,40,3
148,1,FIRE,84,151,56,3
149,0,NOOP,84,151,72,3
150,2,RIGHT,0,191,88,3
151,0,NOOP,0,191,104,3
152,0,NOOP,0,191,120,3
153,2,RIGHT,0,191,136,3
154,0,NOOP,0,191,152,3
155,3,LEFT,84,160,168,3
156,3,LEFT,178,68,184,3
157,0,NOOP,178,57,200,3
158,1,FIRE,178,57,216,3
159,1,FIRE,178,57,232,3
160,0,NOOP,178,57,248,3
161,2,RIGHT,84,139,8,3
162,2,RIGHT,0,191,24,3
163,1,FIRE,0,191,40,3
164,0,NOOP,0,191,56,3
165,3,LEFT,84,160,72,3
166,3,LEFT,178,68,88,3
167,3,LEFT,184,55,104,3
168,2,RIGHT,98,126,120,3
169,1,FIRE,98,136,136,3
170,1,FIRE,98,136,152,3
171,0,NOOP,98,136,168,3
172,3,LEFT,184,56,184,3
173,0,NOOP,184,55,200,3
174,0,NOOP,184,55,216,3
175,0,NOOP,184,55,232,3
176,2,RIGHT,92,131,248,3
177,2,RIGHT,0,191,8,3
178,1,FIRE,0,191,24,3
179,1,FIRE,0,191,40,3
180,1,FIRE,0,191,56,3
181,3,LEFT,92,154,72,3
182,0,NOOP,92,143,88,3
183,3,LEFT,184,62,104,3
184,3,LEFT,184,55,120,3
185,0,NOOP,184,55,136,3
186,2,RIGHT,92,131,152,3
187,2,RIGHT,0,191,168,3
188,0,NOOP,0,191,184,3
189,0,NOOP,0,191,200,3
190,0,NOOP,0,191,216,3
191,1,FIRE,0,191,232,3
192,0,NOOP,0,191,248,3
193,1,FIRE,0,191,8,3
194,1,FIRE,0,191,24,3
195,0,NOOP,0,191,40,3
196,3,LEFT,86,160,56,3
197,1,FIRE,86,149,72,3
198,0,NOOP,86,149,88,3
199,2,RIGHT,0,191,104,3
200,3,LEFT,86,160,120,3
201,3,LEFT,178,68,136,3
202,0,NOOP,184,55,152,3
203,1,FIRE,184,55,168,3
204,1,FIRE,184,55,184,3
205,0,NOOP,184,55,200,3
206,0,NOOP,184,55,216,3
207,3,LEFT,184,55,232,3
208,0,NOOP,184,55,248,3
209,0,NOOP,184,55,8,3
210,1,FIRE,184,55,24,3
211,0,NOOP,184,55,40,3
212,1,FIRE,184,55,56,3
213,2,RIGHT,98,126,72,3
214,1,FIRE,92,142,88,3
215,1,FIRE,92,142,104,3
216,0,NOOP,92,142,120,3
217,0,NOOP,92,142,136,3
