frame,action_idx,action_label,paddle_x,ball_x,ball_y,lives
0,,(start),0,191,192,5
1,3,LEFT,84,160,208,5
2,3,LEFT,84,139,16,4
3,0,NOOP(refire),84,150,32,4
4,3,LEFT,178,68,48,4
5,1,FIRE,182,55,64,4
6,3,LEFT,184,55,80,4
7,3,LEFT,184,55,96,4
8,0,NOOP,184,55,112,4
9,1,FIRE,184,55,128,4
10,3,LEFT,184,55,144,4
11,0,NOOP,184,55,160,4
12,0,NOOP,184,55,176,4
13,3,LEFT,184,55,192,4
14,1,FIRE,184,55,208,4
15,1,FIRE,184,55,224,4
16,0,NOOP,184,55,240,4
17,3,LEFT,184,55,0,4
18,3,LEFT,184,55,16,4
19,1,FIRE,184,55,32,4
20,1,FIRE,184,55,48,4
21,1,FIRE,184,55,64,4
22,3,LEFT,184,55,80,4
23,0,NOOP,184,55,96,4
24,3,LEFT,184,55,112,4
25,1,FIRE,184,55,128,4
26,1,FIRE,184,55,144,4
27,0,NOOP,184,55,160,4
28,3,LEFT,184,55,176,4
29,0,NOOP,184,55,192,4
30,3,LEFT,184,55,208,4
31,2,RIGHT,104,121,224,4
32,2,RIGHT,12,191,240,4
33,0,NOOP,12,191,0,4
34,1,FIRE,12,191,16,4
35,3,LEFT,104,142,32,4
36,0,NOOP,104,131,48,4
37,3,LEFT,184,55,64,4
38,3,LEFT,184,55,80,4
39,0,NOOP,184,55,96,4
40,0,NOOP,184,55,112,4
41,0,NOOP,184,55,128,4
42,1,FIRE,184,55,144,4
43,1,FIRE,184,55,160,4
44,2,RIGHT,98,126,176,4
45,2,RIGHT,0,191,192,4
46,0,NOOP,0,191,208,4
47,3,LEFT,98,148,224,4
48,0,NOOP,104,131,240,4
49,3,LEFT,184,56,0,4
50,2,RIGHT,92,131,16,4
51,0,NOOP,92,142,32,4
52,0,NOOP,92,142,48,4
53,3,LEFT,178,68,64,4
54,3,LEFT,184,55,80,4
55,3,LEFT,184,55,96,4
56,1,FIRE,184,55,112,4
57,1,FIRE,184,55,128,4
58,2,RIGHT,104,121,144,4
59,1,FIRE,104,130,160,4
60,1,FIRE,104,130,176,4
61,3,LEFT,184,55,192,4
62,1,FIRE,184,55,208,4
63,1,FIRE,184,55,224,4
64,2,RIGHT,92,131,240,4
65,1,FIRE,92,142,0,4
66,1,FIRE,92,142,16,4
67,1,FIRE,92,142,32,4
68,1,FIRE,92,142,48,4
69,0,NOOP,92,142,64,4
70,1,FIRE,92,142,80,4
71,1,FIRE,92,142,96,4
72,1,FIRE,92,142,112,4
73,1,FIRE,92,142,128,4
74,0,NOOP,92,142,144,4
75,2,RIGHT,24,191,160,4
76,1,FIRE,24,191,176,4
77,3,LEFT,108,136,192,4
78,3,LEFT,92,131,0,3
79,0,NOOP(refire),92,142,16,3
80,2,RIGHT,0,191,32,3
81,1,FIRE,0,191,48,3
82,3,LEFT,92,154,64,3
83,3,LEFT,184,62,80,3
84,0,NOOP,184,55,96,3
85,0,NOOP,184,55,112,3
86,3,LEFT,184,55,128,3
87,2,RIGHT,98,126,144,3
88,3,LEFT,184,56,160,3
89,3,LEFT,184,55,176,3
90,3,LEFT,184,55,192,3
91,3,LEFT,184,55,208,3
92,2,RIGHT,92,131,224,3
93,2,RIGHT,0,191,240,3
94,1,FIRE,0,191,0,3
95,0,NOOP,0,191,16,3
96,0,NOOP,0,191,32,3
97,1,FIRE,0,191,48,3
98,1,FIRE,0,191,64,3
99,3,LEFT,92,154,80,3
100,1,FIRE,98,137,96,3
101,0,NOOP,98,137,112,3
102,2,RIGHT,0,191,128,3
103,3,LEFT,98,148,144,3
104,1,FIRE,104,131,160,3
105,2,RIGHT,24,191,176,3
106,1,FIRE,18,191,192,3
107,1,FIRE,18,191,208,3
108,0,NOOP,18,191,224,3
109,1,FIRE,18,191,240,3
110,3,LEFT,104,142,0,3
111,0,NOOP,108,127,16,3
112,3,LEFT,184,55,32,3
113,3,LEFT,184,55,48,3
114,1,FIRE,184,55,64,3
115,2,RIGHT,92,131,80,3
116,1,FIRE,92,142,96,3
117,2,RIGHT,0,191,112,3
118,0,NOOP,0,191,128,3
119,3,LEFT,92,154,144,3
120,2,RIGHT,0,191,160,3
121,1,FIRE,0,191,176,3
122,1,FIRE,0,191,192,3
123,3,LEFT,86,160,208,3
124,3,LEFT,178,68,224,3
125,0,NOOP,178,57,240,3
126,0,NOOP,178,57,0,3
127,0,NOOP,178,57,16,3
128,2,RIGHT,86,137,32,3
129,3,LEFT,166,80,48,3
130,3,LEFT,184,55,64,3
131,2,RIGHT,92,131,80,3
132,0,NOOP,92,142,96,3
133,1,FIRE,92,142,112,3
134,1,FIRE,92,142,128,3
135,0,NOOP,92,142,144,3
136,1,FIRE,92,142,160,3
137,1,FIRE,92,142,176,3
138,3,LEFT,184,62,192,3
139,2,RIGHT,92,131,208,3
140,1,FIRE,80,154,224,3
141,1,FIRE,80,154,240,3
142,1,FIRE,80,154,0,3
143,1,FIRE,80,154,16,3
144,0,NOOP,80,154,32,3
145,1,FIRE,80,154,48,3
146,1,FIRE,80,154,64,3
147,1,FIRE,80,154,80,3
148,3,LEFT,172,74,96,3
149,3,LEFT,184,55,112,3
150,1,FIRE,184,55,128,3
151,0,NOOP,184,55,144,3
152,1,FIRE,184,55,160,3
153,0,NOOP,184,55,176,3
154,3,LEFT,184,55,192,3
155,0,NOOP,184,55,208,3
156,2,RIGHT,92,131,224,3
157,1,FIRE,92,142,240,3
158,1,FIRE,92,142,0,3
159,2,RIGHT,0,191,16,3
160,2,RIGHT,0,191,32,3
161,3,LEFT,84,160,48,3
162,1,FIRE,84,151,64,3
163,0,NOOP,84,151,80,3
164,3,LEFT,178,68,96,3
165,3,LEFT,184,55,112,3
166,0,NOOP,184,55,128,3
167,3,LEFT,184,55,144,3
168,1,FIRE,184,55,160,3
169,1,FIRE,184,55,176,3
170,2,RIGHT,92,131,192,3
171,1,FIRE,92,142,208,3
172,1,FIRE,92,142,224,3
173,3,LEFT,184,62,240,3
174,3,LEFT,184,55,0,3
175,1,FIRE,184,55,16,3
176,1,FIRE,184,55,32,3
177,0,NOOP,184,55,48,3
178,1,FIRE,184,55,64,3
179,0,NOOP,184,55,80,3
180,2,RIGHT,92,131,96,3
181,0,NOOP,86,148,112,3
182,1,FIRE,86,148,128,3
183,1,FIRE,86,148,144,3
184,1,FIRE,86,148,160,3
185,0,NOOP,86,148,176,3
186,3,LEFT,178,68,192,3
187,1,FIRE,178,57,208,3
188,3,LEFT,184,55,224,3
189,1,FIRE,184,55,240,3
190,2,RIGHT,92,131,0,3
191,1,FIRE,92,142,16,3
192,2,RIGHT,0,191,32,3
193,3,LEFT,0,191,96,2
194,0,NOOP(refire),0,191,112,2
195,3,LEFT,86,160,128,2
196,3,LEFT,178,68,144,2
197,3,LEFT,184,55,160,2
198,3,LEFT,92,131,224,1
199,0,NOOP(refire),86,148,240,1
200,3,LEFT,178,68,0,1
201,3,LEFT,184,55,16,1
202,0,NOOP,184,55,32,1
203,3,LEFT,184,55,48,1
204,0,NOOP,184,55,64,1
205,3,LEFT,184,55,80,1
206,0,NOOP,184,55,96,1
207,1,FIRE,184,55,112,1
208,2,RIGHT,92,131,128,1
