frame,action_idx,action_label,paddle_x,ball_x,ball_y,lives
0,,(start),0,191,128,5
1,3,LEFT,80,166,144,5
2,3,LEFT,80,145,208,4
3,0,NOOP(refire),80,154,224,4
4,3,LEFT,172,74,240,4
5,3,LEFT,184,55,0,4
6,1,FIRE,184,55,16,4
7,3,LEFT,184,55,32,4
8,1,FIRE,184,55,48,4
9,2,RIGHT,98,126,64,4
10,2,RIGHT,0,191,80,4
11,2,RIGHT,0,191,96,4
12,3,LEFT,80,166,112,4
13,0,NOOP,80,155,128,4
14,0,NOOP,80,155,144,4
15,1,FIRE,80,155,160,4
16,1,FIRE,80,155,176,4
17,1,FIRE,80,155,192,4
18,0,NOOP,80,155,208,4
19,0,NOOP,80,155,224,4
20,3,LEFT,166,80,240,4
21,1,FIRE,166,69,0,4
22,3,LEFT,184,55,16,4
23,3,LEFT,184,55,32,4
24,3,LEFT,184,55,48,4
25,3,LEFT,184,55,64,4
26,0,NOOP,184,55,80,4
27,2,RIGHT,92,131,96,4
28,1,FIRE,92,142,112,4
29,1,FIRE,92,142,128,4
30,1,FIRE,92,142,144,4
31,0,NOOP,92,142,160,4
32,3,LEFT,178,68,176,4
33,3,LEFT,184,55,192,4
34,1,FIRE,184,55,208,4
35,1,FIRE,184,55,224,4
36,3,LEFT,184,55,240,4
37,1,FIRE,184,55,0,4
38,1,FIRE,184,55,16,4
39,0,NOOP,184,55,32,4
40,1,FIRE,184,55,48,4
41,0,NOOP,184,55,64,4
42,3,LEFT,184,55,80,4
43,3,LEFT,184,55,96,4
44,2,RIGHT,98,126,112,4
45,3,LEFT,92,131,176,3
46,0,NOOP(refire),80,154,192,3
47,3,LEFT,172,74,208,3
48,3,LEFT,184,55,224,3
49,1,FIRE,184,55,240,3
50,3,LEFT,184,55,0,3
51,2,RIGHT,92,131,16,3
52,1,FIRE,80,154,32,3
53,0,NOOP,80,154,48,3
54,1,FIRE,80,154,64,3
55,2,RIGHT,0,191,80,3
56,3,LEFT,84,160,96,3
57,0,NOOP,84,151,112,3
58,1,FIRE,84,151,128,3
59,1,FIRE,84,151,144,3
60,1,FIRE,84,151,160,3
61,3,LEFT,178,68,176,3
62,0,NOOP,178,57,192,3
63,3,LEFT,184,55,208,3
64,0,NOOP,184,55,224,3
65,2,RIGHT,92,131,240,3
66,3,LEFT,172,74,0,3
67,1,FIRE,172,63,16,3
68,1,FIRE,172,63,32,3
69,1,FIRE,172,63,48,3
70,2,RIGHT,80,143,64,3
71,1,FIRE,80,154,80,3
72,2,RIGHT,0,191,96,3
73,2,RIGHT,0,191,112,3
74,2,RIGHT,0,191,128,3
75,0,NOOP,0,191,144,3
76,2,RIGHT,0,191,160,3
77,3,LEFT,84,160,176,3
